pos,vel,time
4.89253835833788,1.7955080756887742,1.035
4.901328398716323,1.7205080756887758,1.0399999999999998
4.909743439094767,1.6455080756887774,1.0449999999999997
4.917783479473211,1.570508075688779,1.0499999999999996
4.925448519851654,1.4955080756887806,1.0549999999999995
4.932738560230098,1.4205080756887822,1.0599999999999994
4.939653600608542,1.3455080756887838,1.0649999999999993
4.946193640986986,1.2705080756887854,1.0699999999999992
4.95235868136543,1.195508075688787,1.074999999999999
4.958148721743874,1.1205080756887886,1.079999999999999
4.963563762122318,1.0455080756887902,1.0849999999999989
4.968603802500762,0.9705080756887918,1.0899999999999987
4.973268842879206,0.8955080756887934,1.0949999999999986
4.977558883257649,0.820508075688795,1.0999999999999985
4.981473923636093,0.7455080756887966,1.1049999999999984
4.985013964014537,0.6705080756887982,1.1099999999999983
4.988179004392981,0.5955080756887998,1.1149999999999982
4.990969044771425,0.5205080756888023,1.119999999999998
4.993384085149868,0.445508075688803,1.124999999999998
4.995424125528313,0.3705080756888055,1.129999999999998
4.997089165906757,0.2955080756888062,1.1349999999999978
4.9983792062852,0.2205080756888087,1.1399999999999977
4.999294246663645,0.1455080756888094,1.1449999999999976
